year;area;information;price_per_square_meter;observations
2015;Utajarvi;single_family_houses;922;11
2015;Uurainen;block_of_flats;;3
2015;Uurainen;single_family_houses;;3
2015;Uusikaarlepyy;block_of_flats;1184;17
2015;Uusikaarlepyy;single_family_houses;1174;6
2015;Uusikaupunki;block_of_flats;1055;118
2015;Uusikaupunki;single_family_houses;1237;63
2015;Vaasa;block_of_flats;1854;683
2015;Vaasa;single_family_houses;1863;190
2015;Valkeakoski;block_of_flats;1133;201
2015;Valkeakoski;single_family_houses;1440;62
2015;Valtimo;block_of_flats;;3
2015;Valtimo;single_family_houses;632;7
2015;Varkaus;block_of_flats;794;143
2015;Varkaus;single_family_houses;946;90
2015;Varpaisjarvi;block_of_flats;;
2015;Varpaisjarvi;single_family_houses;;
2015;Vehmaa;block_of_flats;1051;6
2015;Vehmaa;single_family_houses;1082;5
2015;Vesanto;block_of_flats;;
2015;Vesanto;single_family_houses;;4
2015;Vesilahti;block_of_flats;;2
2015;Vesilahti;single_family_houses;1460;17
2015;Veteli;block_of_flats;;
2015;Veteli;single_family_houses;911;6
2015;Vierema;block_of_flats;;2
2015;Vierema;single_family_houses;980;9
2015;Vihanti;block_of_flats;;
2015;Vihanti;single_family_houses;;
2015;Vihti;block_of_flats;1856;162
2015;Vihti;single_family_houses;1895;238
2015;Viitasaari;block_of_flats;971;20
2015;Viitasaari;single_family_houses;1068;12
2015;Vimpeli;block_of_flats;;1
2015;Vimpeli;single_family_houses;1026;6
2015;Virolahti;block_of_flats;;1
2015;Virolahti;single_family_houses;893;6
2015;Virrat;block_of_flats;805;23
2015;Virrat;single_family_houses;1094;22
2015;Vahakyra;block_of_flats;;
2015;Vahakyra;single_family_houses;;
2015;Vayri-Maksamaa;block_of_flats;;
2015;Vayri-Maksamaa;single_family_houses;;
2015;Yli-Ii;block_of_flats;;
2015;Yli-Ii;single_family_houses;;
2015;Ylitornio;block_of_flats;;
2015;Ylitornio;single_family_houses;;2
2015;Ylivieska;block_of_flats;1388;46
2015;Ylivieska;single_family_houses;1526;63
2015;Ylamaa;block_of_flats;;
2015;Ylamaa;single_family_houses;;
2015;Ylojarvi;block_of_flats;1678;64
2015;Ylojarvi;single_family_houses;1911;236
2015;Ypaja;block_of_flats;;1
2015;Ypaja;single_family_houses;827;6
2015;ahtari;block_of_flats;935;12
2015;ahtari;single_family_houses;984;14
2015;aanekoski;block_of_flats;881;159
2015;aanekoski;single_family_houses;1217;57
2015;Halsua;block_of_flats;;
2015;Halsua;single_family_houses;;1
2015;Kuhmalahti;block_of_flats;;
2015;Kuhmalahti;single_family_houses;;
2015;Lappajarvi;block_of_flats;;1
2015;Lappajarvi;single_family_houses;;2
2015;Lumijoki;block_of_flats;;
2015;Lumijoki;single_family_houses;;1
2015;Utsjoki;block_of_flats;;
2015;Utsjoki;single_family_houses;;
2015;Voyri;block_of_flats;;3
2015;Voyri;single_family_houses;798;9
2015;Hailuoto;block_of_flats;;
2015;Hailuoto;single_family_houses;;2
2015;Parainen;block_of_flats;1227;60
2015;Parainen;single_family_houses;1751;32
2015;Lestijarvi;block_of_flats;;
2015;Lestijarvi;single_family_houses;;
2016;Alajarvi;block_of_flats;1178;8
2016;Alajarvi;single_family_houses;981;19
2016;Alavieska;block_of_flats;;
2016;Alavieska;single_family_houses;684;7
2016;Alavus;block_of_flats;1025;9
2016;Alavus;single_family_houses;1169;35
2016;Artjarvi;block_of_flats;;
2016;Artjarvi;single_family_houses;;
2016;Asikkala;block_of_flats;1161;32
2016;Asikkala;single_family_houses;1218;19
2016;Askola;block_of_flats;;
2016;Askola;single_family_houses;1698;9
2016;Aura;block_of_flats;1151;5
2016;Aura;single_family_houses;1418;28
2016;Akaa;block_of_flats;1131;83
2016;Akaa;single_family_houses;1192;61
2016;Enonkoski;block_of_flats;;
2016;Enonkoski;single_family_houses;;5
2016;Enontekio;block_of_flats;;
2016;Enontekio;single_family_houses;;2
2016;Espoo;block_of_flats;3382;2346
2016;Espoo;single_family_houses;3383;1452
2016;Eura;block_of_flats;934;23
2016;Eura;single_family_houses;996;47
2016;Eurajoki;block_of_flats;;3
2016;Eurajoki;single_family_houses;1103;23
2016;Evijarvi;block_of_flats;;
2016;Evijarvi;single_family_houses;;3
2016;Forssa;block_of_flats;1083;155
2016;Forssa;single_family_houses;1286;41
2016;Haapajarvi;block_of_flats;984;6
2016;Haapajarvi;single_family_houses;1068;13
2016;Haapavesi;block_of_flats;;4
2016;Haapavesi;single_family_houses;1331;16
2016;Hamina;block_of_flats;961;102
2016;Hamina;single_family_houses;1368;58
2016;Hankasalmi;block_of_flats;;3
2016;Hankasalmi;single_family_houses;786;22
2016;Hanko;block_of_flats;1497;75
2016;Hanko;single_family_houses;1903;36
2016;Harjavalta;block_of_flats;752;22
2016;Harjavalta;single_family_houses;864;36
2016;Hartola;block_of_flats;666;8
2016;Hartola;single_family_houses;721;6
2016;Hattula;block_of_flats;1313;9
2016;Hattula;single_family_houses;1817;40
2016;Haukipudas;block_of_flats;;
2016;Haukipudas;single_family_houses;;
2016;Hausjarvi;block_of_flats;845;6
2016;Hausjarvi;single_family_houses;1354;27
2016;Heinavesi;block_of_flats;;5
2016;Heinavesi;single_family_houses;;3
2016;Helsinki;block_of_flats;4304;9675
2016;Helsinki;single_family_houses;3392;1201
2016;Vantaa;block_of_flats;2400;1999
2016;Vantaa;single_family_houses;2885;967
2016;Himanka;block_of_flats;;
2016;Himanka;single_family_houses;;
2016;Hirvensalmi;block_of_flats;;
2016;Hirvensalmi;single_family_houses;1051;7
2016;Hollola;block_of_flats;1047;101
2016;Hollola;single_family_houses;1622;85
2016;Honkajoki;block_of_flats;;
2016;Honkajoki;single_family_houses;;1
2016;Huittinen;block_of_flats;993;40
2016;Huittinen;single_family_houses;1230;39
2016;Humppila;block_of_flats;654;14
2016;Humppila;single_family_houses;;1
2016;Hyrynsalmi;block_of_flats;;4
2016;Hyrynsalmi;single_family_houses;;8
2016;Hyvinkaa;block_of_flats;1815;487
2016;Hyvinkaa;single_family_houses;2079;225
2016;Hameenkyro;block_of_flats;1300;18
2016;Hameenkyro;single_family_houses;1205;44
2016;Hameenlinna;block_of_flats;1835;550
2016;Hameenlinna;single_family_houses;1802;301
2016;Heinola;block_of_flats;1057;173
2016;Heinola;single_family_houses;1560;45
2016;Ii;block_of_flats;;
2016;Ii;single_family_houses;1122;21
2016;Iisalmi;block_of_flats;1368;150
2016;Iisalmi;single_family_houses;1527;44
2016;Iitti;block_of_flats;808;11
2016;Iitti;single_family_houses;1120;35
2016;Ikaalinen;block_of_flats;1000;32
2016;Ikaalinen;single_family_houses;1165;16
2016;Ilmajoki;block_of_flats;;3
2016;Ilmajoki;single_family_houses;1570;29
2016;Ilomantsi;block_of_flats;705;11
2016;Ilomantsi;single_family_houses;763;23
2016;Inari;block_of_flats;;1
2016;Inari;single_family_houses;1592;43
2016;Inkoo;block_of_flats;;4
2016;Inkoo;single_family_houses;1782;17
2016;Isojoki;block_of_flats;;
2016;Isojoki;single_family_houses;;2
2016;Isokyro;block_of_flats;710;7
2016;Isokyro;single_family_houses;997;13
2016;Imatra;block_of_flats;917;279
2016;Imatra;single_family_houses;1228;62
2016;Jalasjarvi;block_of_flats;;
2016;Jalasjarvi;single_family_houses;;
2016;Janakkala;block_of_flats;1052;89
2016;Janakkala;single_family_houses;1484;69
2016;Joensuu;block_of_flats;2009;495
2016;Joensuu;single_family_houses;1607;334
2016;Jokioinen;block_of_flats;;2
2016;Jokioinen;single_family_houses;1231;15
2016;Joroinen;block_of_flats;;4
2016;Joroinen;single_family_houses;735;9
2016;Joutsa;block_of_flats;980;12
2016;Joutsa;single_family_houses;882;22
2016;Juankoski;block_of_flats;;6
2016;Juankoski;single_family_houses;722;11
2016;Juuka;block_of_flats;;12
2016;Juuka;single_family_houses;907;12
2016;Juupajoki;block_of_flats;;
2016;Juupajoki;single_family_houses;;2
2016;Juva;block_of_flats;1161;14
2016;Juva;single_family_houses;1108;23
2016;Jyvaskyla;block_of_flats;1891;1311
2016;Jyvaskyla;single_family_houses;1933;574
2016;Jamijarvi;block_of_flats;;1
2016;Jamijarvi;single_family_houses;;2
2016;Jamsa;block_of_flats;792;87
2016;Jamsa;single_family_houses;1096;62
2016;Jarvenpaa;block_of_flats;2334;314
2016;Jarvenpaa;single_family_houses;2450;333
2016;Kaarina;block_of_flats;1657;174
2016;Kaarina;single_family_houses;2139;199
2016;Kaavi;block_of_flats;;2
2016;Kaavi;single_family_houses;786;9
2016;Kajaani;block_of_flats;1187;293
2016;Kajaani;single_family_houses;1440;108
2016;Kalajoki;block_of_flats;1320;8
2016;Kalajoki;single_family_houses;1461;32
2016;Kangasala;block_of_flats;1675;193
2016;Kangasala;single_family_houses;1962;176
2016;Kangasniemi;block_of_flats;1140;22
2016;Kangasniemi;single_family_houses;1068;19
2016;Kankaanpaa;block_of_flats;1092;28
2016;Kankaanpaa;single_family_houses;1143;33
2016;Kannonkoski;block_of_flats;;
2016;Kannonkoski;single_family_houses;647;9
2016;Kannus;block_of_flats;937;8
2016;Kannus;single_family_houses;906;19
2016;Karijoki;block_of_flats;;
2016;Karijoki;single_family_houses;649;6
2016;Karjalohja;block_of_flats;;
2016;Karjalohja;single_family_houses;;
2016;Karkkila;block_of_flats;1233;49
2016;Karkkila;single_family_houses;1462;23
2016;Karstula;block_of_flats;;
2016;Karstula;single_family_houses;899;11
2016;Karttula;block_of_flats;;
2016;Karttula;single_family_houses;;
2016;Karvia;block_of_flats;;
2016;Karvia;single_family_houses;;5
2016;Kaskinen;block_of_flats;558;10
2016;Kaskinen;single_family_houses;;3
2016;Kauhajoki;block_of_flats;1352;9
2016;Kauhajoki;single_family_houses;1237;48
2016;Kauhava;block_of_flats;707;10
2016;Kauhava;single_family_houses;1110;48
2016;Kauniainen;block_of_flats;3907;84
2016;Kauniainen;single_family_houses;3711;42
2016;Kaustinen;block_of_flats;;1
2016;Kaustinen;single_family_houses;1243;6
2016;Keitele;block_of_flats;;
2016;Keitele;single_family_houses;857;6
2016;Kemi;block_of_flats;930;203
2016;Kemi;single_family_houses;1077;67
2016;Keminmaa;block_of_flats;743;7
2016;Keminmaa;single_family_houses;1045;27
2016;Kempele;block_of_flats;1884;41
2016;Kempele;single_family_houses;1500;99
2016;Kerava;block_of_flats;2312;371
2016;Kerava;single_family_houses;2407;129
2016;Kerimaki;block_of_flats;;
2016;Kerimaki;single_family_houses;;
2016;Kesalahti;block_of_flats;;
2016;Kesalahti;single_family_houses;;
2016;Keuruu;block_of_flats;984;70
2016;Keuruu;single_family_houses;1169;29
2016;Kihnia;block_of_flats;;
2016;Kihnia;single_family_houses;;1
2016;Kiikoinen;block_of_flats;;
2016;Kiikoinen;single_family_houses;;
2016;Kiiminki;block_of_flats;;
2016;Kiiminki;single_family_houses;;
2016;Kinnula;block_of_flats;;
2016;Kinnula;single_family_houses;;
2016;Kirkkonummi;block_of_flats;1920;141
2016;Kirkkonummi;single_family_houses;2503;243
2016;Kitee;block_of_flats;991;36
2016;Kitee;single_family_houses;843;19
2016;Kittila;block_of_flats;;4
2016;Kittila;single_family_houses;2065;22
2016;Kiuruvesi;block_of_flats;819;26
2016;Kiuruvesi;single_family_houses;888;14
2016;Kivijarvi;block_of_flats;;2
2016;Kivijarvi;single_family_houses;;3
2016;Kokemaki;block_of_flats;688;23
2016;Kokemaki;single_family_houses;956;19
2016;Kokkola;block_of_flats;1725;208
2016;Kokkola;single_family_houses;1663;121
2016;Kolari;block_of_flats;623;5
2016;Kolari;single_family_houses;1569;18
2016;Konnevesi;block_of_flats;;1
2016;Konnevesi;single_family_houses;;4
2016;Kontiolahti;block_of_flats;1553;15
2016;Kontiolahti;single_family_houses;1749;57
2016;Korsnas;block_of_flats;;
2016;Korsnas;single_family_houses;904;7
2016;Hameenkoski;block_of_flats;;
2016;Hameenkoski;single_family_houses;;
2016;Koski_Tl;block_of_flats;;4
2016;Koski_Tl;single_family_houses;833;8
2016;Kotka;block_of_flats;1209;506
2016;Kotka;single_family_houses;1359;139
2016;Kouvola;block_of_flats;1033;506
2016;Kouvola;single_family_houses;1284;277
2016;Kristiinankaupunki;block_of_flats;;7
2016;Kristiinankaupunki;single_family_houses;720;6
2016;Kruunupyy;block_of_flats;;2
2016;Kruunupyy;single_family_houses;;3
2016;Kuhmo;block_of_flats;876;32
2016;Kuhmo;single_family_houses;892;17
2016;Kuhmoinen;block_of_flats;757;7
2016;Kuhmoinen;single_family_houses;873;8
2016;Kuopio;block_of_flats;1977;1077
2016;Kuopio;single_family_houses;1954;473
2016;Kuortane;block_of_flats;;
2016;Kuortane;single_family_houses;981;9
2016;Kurikka;block_of_flats;778;38
2016;Kurikka;single_family_houses;1060;44
2016;Kustavi;block_of_flats;;1
2016;Kustavi;single_family_houses;;1
2016;Kuusamo;block_of_flats;1374;50
2016;Kuusamo;single_family_houses;1316;35
2016;Outokumpu;block_of_flats;591;19
2016;Outokumpu;single_family_houses;989;17
2016;Kylmakoski;block_of_flats;;
2016;Kylmakoski;single_family_houses;;
2016;Kyyjarvi;block_of_flats;;
2016;Kyyjarvi;single_family_houses;;1
2016;Karkola;block_of_flats;;1
2016;Karkola;single_family_houses;952;28
2016;Karsamaki;block_of_flats;;
2016;Karsamaki;single_family_houses;785;5
2016;Kaylia;block_of_flats;;
2016;Kaylia;single_family_houses;;
2016;Kemijarvi;block_of_flats;648;27
2016;Kemijarvi;single_family_houses;856;13
2016;Kemionsaari;block_of_flats;971;15
2016;Kemionsaari;single_family_houses;913;10
2016;Lahti;block_of_flats;1710;1375
2016;Lahti;single_family_houses;1908;252
2016;Laihia;block_of_flats;1527;9
2016;Laihia;single_family_houses;1451;43
2016;Laitila;block_of_flats;988;35
2016;Laitila;single_family_houses;1235;20
2016;Lapinlahti;block_of_flats;846;6
2016;Lapinlahti;single_family_houses;844;29
2016;Lappeenranta;block_of_flats;1762;598
2016;Lappeenranta;single_family_houses;1822;178
2016;Lapinjarvi;block_of_flats;;
2016;Lapinjarvi;single_family_houses;;4
2016;Lapua;block_of_flats;1161;27
2016;Lapua;single_family_houses;1454;44
2016;Laukaa;block_of_flats;658;119
2016;Laukaa;single_family_houses;1362;78
2016;Lavia;block_of_flats;;
2016;Lavia;single_family_houses;;
2016;Lemi;block_of_flats;;1
2016;Lemi;single_family_houses;1035;6
2016;Lempaala;block_of_flats;1726;81
2016;Lempaala;single_family_houses;2123;111
2016;Leppavirta;block_of_flats;708;19
2016;Leppavirta;single_family_houses;970;28
2016;Lieksa;block_of_flats;839;39
2016;Lieksa;single_family_houses;720;29
2016;Lieto;block_of_flats;1684;53
2016;Lieto;single_family_houses;2058;70
2016;Liljendal;block_of_flats;;
2016;Liljendal;single_family_houses;;
2016;Liminka;block_of_flats;;1
2016;Liminka;single_family_houses;1265;25
2016;Liperi;block_of_flats;1089;8
2016;Liperi;single_family_houses;1184;34
2016;Loimaa;block_of_flats;1102;67
2016;Loimaa;single_family_houses;1166;70
2016;Loppi;block_of_flats;1524;6
2016;Loppi;single_family_houses;1512;14
2016;Loviisa;block_of_flats;1415;77
2016;Loviisa;single_family_houses;1521;32
2016;Luhanka;block_of_flats;;
2016;Luhanka;single_family_houses;;2
2016;Luoto;block_of_flats;;16
2016;Luoto;single_family_houses;1819;6
2016;Luumaki;block_of_flats;775;13
2016;Luumaki;single_family_houses;1107;15
2016;Luvia;block_of_flats;;
2016;Luvia;single_family_houses;1133;8
2016;Lohja;block_of_flats;1750;239
2016;Lohja;single_family_houses;1850;163
2016;Lansi-Turunmaa;block_of_flats;;
2016;Lansi-Turunmaa;single_family_houses;;
2016;Maalahti;block_of_flats;;
2016;Maalahti;single_family_houses;1730;9
2016;Maaninka;block_of_flats;;
2016;Maaninka;single_family_houses;;
2016;Marttila;block_of_flats;;3
2016;Marttila;single_family_houses;;4
2016;Masku;block_of_flats;1396;7
2016;Masku;single_family_houses;1912;28
2016;Merijarvi;block_of_flats;;
2016;Merijarvi;single_family_houses;;
2016;Merikarvia;block_of_flats;;4
2016;Merikarvia;single_family_houses;982;6
2016;Miehikkala;block_of_flats;;
2016;Miehikkala;single_family_houses;;4
2016;Mikkeli;block_of_flats;1644;396
2016;Mikkeli;single_family_houses;1843;145
2016;Muhos;block_of_flats;1235;6
2016;Muhos;single_family_houses;969;24
2016;Multia;block_of_flats;;
2016;Multia;single_family_houses;702;5
2016;Muonio;block_of_flats;;
2016;Muonio;single_family_houses;;
2016;Mustasaari;block_of_flats;1573;30
2016;Mustasaari;single_family_houses;1729;71
2016;Muurame;block_of_flats;1554;17
2016;Muurame;single_family_houses;1817;45
2016;Mynamaki;block_of_flats;1111;17
2016;Mynamaki;single_family_houses;1417;32
2016;Myrskyla;block_of_flats;;
2016;Myrskyla;single_family_houses;;4
2016;Mantsala;block_of_flats;1811;67
2016;Mantsala;single_family_houses;2016;91
2016;Mantyharju;block_of_flats;1005;20
2016;Mantyharju;single_family_houses;934;21
2016;Mantta-Vilppula;block_of_flats;634;67
2016;Mantta-Vilppula;single_family_houses;758;36
2016;Naantali;block_of_flats;1774;106
2016;Naantali;single_family_houses;1992;111
2016;Nakkila;block_of_flats;886;5
2016;Nakkila;single_family_houses;944;14
2016;Nastola;block_of_flats;;
2016;Nastola;single_family_houses;;
2016;Nilsia;block_of_flats;;
2016;Nilsia;single_family_houses;;
2016;Nivala;block_of_flats;1203;15
2016;Nivala;single_family_houses;1216;32
2016;Nokia;block_of_flats;1530;232
2016;Nokia;single_family_houses;1976;170
2016;Noormarkku;block_of_flats;;
2016;Noormarkku;single_family_houses;;
2016;Nousiainen;block_of_flats;;3
2016;Nousiainen;single_family_houses;1398;9
2016;Nummi-Pusula;block_of_flats;;
2016;Nummi-Pusula;single_family_houses;;
2016;Nurmes;block_of_flats;816;28
2016;Nurmes;single_family_houses;837;18
2016;Nurmijarvi;block_of_flats;2079;175
2016;Nurmijarvi;single_family_houses;2261;213
2016;Narpio;block_of_flats;1045;12
2016;Narpio;single_family_houses;1074;12
2016;Oravainen;block_of_flats;;
2016;Oravainen;single_family_houses;;
2016;Orimattila;block_of_flats;1227;62
2016;Orimattila;single_family_houses;1352;46
2016;Oripaa;block_of_flats;;3
2016;Oripaa;single_family_houses;;5
2016;Orivesi;block_of_flats;1255;46
2016;Orivesi;single_family_houses;1317;32
2016;Oulainen;block_of_flats;1033;16
2016;Oulainen;single_family_houses;1023;31
2016;Oulu;block_of_flats;1866;1813
2016;Oulu;single_family_houses;1686;917
2016;Oulunsalo;block_of_flats;;
2016;Oulunsalo;single_family_houses;;
2016;Padasjoki;block_of_flats;739;6
2016;Padasjoki;single_family_houses;;3
2016;Paimio;block_of_flats;1344;39
2016;Paimio;single_family_houses;1655;40
2016;Paltamo;block_of_flats;;
2016;Paltamo;single_family_houses;641;7
2016;Parikkala;block_of_flats;;3
2016;Parikkala;single_family_houses;809;11
2016;Parkano;block_of_flats;941;21
2016;Parkano;single_family_houses;993;21
2016;Pelkosenniemi;block_of_flats;;
2016;Pelkosenniemi;single_family_houses;;3
2016;Perho;block_of_flats;;
2016;Perho;single_family_houses;;
2016;Pernaja;block_of_flats;;
2016;Pernaja;single_family_houses;;
2016;Pertunmaa;block_of_flats;;
2016;Pertunmaa;single_family_houses;;2
2016;Petajavesi;block_of_flats;;2
2016;Petajavesi;single_family_houses;1097;6
2016;Pieksamaki;block_of_flats;708;131
2016;Pieksamaki;single_family_houses;897;28
2016;Pielavesi;block_of_flats;734;13
